product_id,url
198740,https://www.dia.es/carniceria/pollo/p/198740
261371,https://www.dia.es/carniceria/pollo/p/261371
210927,https://www.dia.es/carniceria/pollo/p/210927
17936,https://www.dia.es/carniceria/pollo/p/17936
291140,https://www.dia.es/carniceria/pollo/p/291140
41736,https://www.dia.es/carniceria/pollo/p/41736
288198,https://www.dia.es/carniceria/pollo/p/288198
266078,https://www.dia.es/carniceria/pollo/p/266078
292560,https://www.dia.es/carniceria/pollo/p/292560
261388,https://www.dia.es/carniceria/pollo/p/261388
172789,https://www.dia.es/carniceria/pollo/p/172789
183637,https://www.dia.es/carniceria/pollo/p/183637
50844,https://www.dia.es/carniceria/pollo/p/50844
261369,https://www.dia.es/carniceria/pollo/p/261369
261354,https://www.dia.es/carniceria/pollo/p/261354
221279,https://www.dia.es/carniceria/pollo/p/221279
261240,https://www.dia.es/carniceria/vacuno/p/261240
244790,https://www.dia.es/carniceria/vacuno/p/244790
276318,https://www.dia.es/carniceria/vacuno/p/276318
170629,https://www.dia.es/carniceria/vacuno/p/170629
181288,https://www.dia.es/carniceria/vacuno/p/181288
261239,https://www.dia.es/carniceria/vacuno/p/261239
294355,https://www.dia.es/carniceria/vacuno/p/294355
276321,https://www.dia.es/carniceria/vacuno/p/276321
273119,https://www.dia.es/carniceria/vacuno/p/273119
135251,https://www.dia.es/carniceria/vacuno/p/135251
